Date,SPY,QQQ,TLT,GLD,VNQ,DBC
2019-04-11,259.6296081542969,177.18136596679688,100.48094940185547,121.94999694824219,67.17364501953125,13.925370216369629
2019-04-12,261.3863220214844,177.94744873046875,99.76525115966797,121.83000183105469,67.4955825805664,13.968191146850586
2019-04-15,261.2150573730469,177.9761505126953,100.0173568725586,121.5999984741211,67.15061950683594,13.942499160766602
2019-04-16,261.3863220214844,178.58900451660156,99.39112854003906,120.51000213623047,65.63284301757812,13.89111328125
2019-04-17,260.7466735839844,179.21142578125,99.43180084228516,120.27999877929688,65.03492736816406,13.839727401733398
2019-04-18,261.26019287109375,179.44129943847656,99.95227813720703,120.37000274658203,65.5331802368164,13.882548332214355
2019-04-22,261.48541259765625,179.94876098632812,99.47248840332031,120.37000274658203,64.81262969970703,13.95106315612793
2019-04-23,263.8365173339844,182.23739624023438,99.6839370727539,120.12000274658203,65.67115783691406,13.968191146850586
2019-04-24,263.25103759765625,181.66285705566406,100.49717712402344,120.47000122070312,66.15411376953125,13.9168062210083
2019-04-25,263.08880615234375,182.4002227783203,100.35082244873047,120.56999969482422,66.01612854003906,13.89111328125
2019-04-26,264.31402587890625,182.56295776367188,100.6923828125,121.37000274658203,66.53739166259766,13.728395462036133
2019-04-29,264.7283630371094,182.91734313964844,100.04991149902344,120.83000183105469,65.88581848144531,13.736958503723145
2019-04-30,264.86346435546875,181.50009155273438,100.56226348876953,121.19999694824219,66.51438903808594,13.779778480529785
2019-05-01,262.87261962890625,180.91592407226562,100.97709655761719,120.4000015258789,66.5680160522461,13.736958503723145
2019-05-02,262.3050537109375,180.1307373046875,100.49625396728516,119.94000244140625,66.63700866699219,13.582802772521973
2019-05-03,264.87249755859375,183.00344848632812,100.78150939941406,120.6500015258789,67.20430755615234,13.591365814208984
2019-05-06,263.782470703125,181.88311767578125,101.05858612060547,120.80999755859375,66.98965454101562,13.634188652038574
2019-05-07,259.37738037109375,178.34002685546875,101.83283233642578,121.20999908447266,65.77848815917969,13.462904930114746
2019-05-08,259.01708984375,177.88999938964844,101.39277648925781,120.91000366210938,65.7094955444336,13.480031967163086
2019-05-09,258.23333740234375,176.932373046875,101.80835723876953,121.19999694824219,65.87814331054688,13.411519050598145
